obs_id,id,date_range_start,adopt_type,First_Detected_Domain,adopt_days,vr_type,online_spend,total_spend,dwell_time_median,CR_visit,store_quantity_city,average_open_hours,store_size,Sitemap_Size,rank,tech_spend,category
158,4,2019/8/1,never,2021/6/12,0,8th Wall,0,8768.05,114,0.541284404,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
159,4,2019/7/1,never,2021/6/12,0,8th Wall,0,9938.46,92,0.462962963,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
160,4,2019/6/1,never,2021/6/12,0,8th Wall,0,7429.24,31,0.68,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
161,4,2019/5/1,never,2021/6/12,0,8th Wall,228.94,20185.48,75.5,0.911764706,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
162,4,2019/4/1,never,2021/6/12,0,8th Wall,0,13040.06,97,0.658914729,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
163,4,2019/3/1,never,2021/6/12,0,8th Wall,0,9651.13,200.5,0.346153846,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
164,4,2019/2/1,never,2021/6/12,0,8th Wall,0,23767.13,49.5,1.06557377,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
165,4,2019/1/1,never,2021/6/12,0,8th Wall,0,7949.26,27,0.404958678,1,10,1540,13536,411189,"$10,000 ",Art And Entertainment
166,5,2021/11/1,never,2022/7/4,0,8th Wall,0,21100.63,40,0.242550243,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
167,5,2021/10/1,never,2022/7/4,0,8th Wall,43.55,15766.15,39,0.23795404,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
168,5,2021/9/1,never,2022/7/4,0,8th Wall,0,10785.73,46,0.212339744,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
169,5,2021/8/1,never,2022/7/4,0,8th Wall,0,11560.58,42,0.162537764,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
170,5,2021/7/1,never,2022/7/4,0,8th Wall,0,17787.88,42,0.173271889,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
171,5,2021/5/1,never,2022/7/4,0,8th Wall,5.5,8788.73,46,0.123086735,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
172,5,2021/4/1,never,2022/7/4,0,8th Wall,0,9625.49,51,0.161590525,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
173,5,2021/3/1,never,2022/7/4,0,8th Wall,302.13,4595.58,48,0.105263158,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
174,5,2021/2/1,never,2022/7/4,0,8th Wall,0,2632.48,41,0.079681275,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
175,5,2021/1/1,never,2022/7/4,0,8th Wall,0,3190.27,43,0.094170404,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
176,5,2022/1/1,never,2022/7/4,0,8th Wall,0,4455.02,25,0.398773006,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
177,5,2022/2/1,never,2022/7/4,0,8th Wall,0,5803.19,29,0.396551724,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
178,5,2022/8/1,adopt,2022/7/4,28 days 00:00:00,8th Wall,0,15169.42,20.5,17.3,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
179,5,2022/6/1,never,2022/7/4,0,8th Wall,0,17407.86,45,0.322438163,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
180,5,2022/5/1,never,2022/7/4,0,8th Wall,0,12073.38,46,0.176977291,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
181,5,2022/4/1,never,2022/7/4,0,8th Wall,0,10422.87,26.5,1.420289855,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
182,5,2022/3/1,never,2022/7/4,0,8th Wall,0,11833.93,29,0.403747871,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
183,5,2022/10/1,abandon,2022/7/4,41 days 00:00:00,8th Wall,84.26,14919.62,20.5,11.03846154,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
184,5,2020/12/1,never,2022/7/4,0,8th Wall,0,5316.83,47,0.143039591,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
185,5,2020/11/1,never,2022/7/4,0,8th Wall,9.99,8718.13,51,0.147869674,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
186,5,2020/10/1,never,2022/7/4,0,8th Wall,0,7533.66,55,0.096385542,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
187,5,2020/9/1,never,2022/7/4,0,8th Wall,0,6128.77,47,0.137001079,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
188,5,2020/5/1,never,2022/7/4,0,8th Wall,100,1212.31,54,0.067073171,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
189,5,2020/4/1,never,2022/7/4,0,8th Wall,0,107.8,59,0.024390244,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
190,5,2020/3/1,never,2022/7/4,0,8th Wall,100,8571.8,45,0.126994681,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
191,5,2020/2/1,never,2022/7/4,0,8th Wall,0,13771.12,44,0.085041551,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
192,5,2020/1/1,never,2022/7/4,0,8th Wall,58.49,14368.31,45,0.093867925,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
193,5,2019/12/1,never,2022/7/4,0,8th Wall,109.32,32507.73,42,0.13226979,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
194,5,2019/11/1,never,2022/7/4,0,8th Wall,0,20807.63,43,0.109956501,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
195,5,2019/10/1,never,2022/7/4,0,8th Wall,0,18271.63,44,0.097916667,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
196,5,2019/8/1,never,2022/7/4,0,8th Wall,219.63,25907.79,42,0.10842964,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
197,5,2019/7/1,never,2022/7/4,0,8th Wall,102.17,30696.11,43,0.112071408,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
198,5,2019/6/1,never,2022/7/4,0,8th Wall,19.6,32732.02,44,0.114680373,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
199,5,2019/5/1,never,2022/7/4,0,8th Wall,95.66,27455.23,47,0.115716753,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
200,5,2019/4/1,never,2022/7/4,0,8th Wall,0,25656.13,45,0.104788214,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
201,5,2019/3/1,never,2022/7/4,0,8th Wall,0,16931.56,43,0.071592649,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
202,5,2019/1/1,never,2022/7/4,0,8th Wall,182.82,13025.82,45,0.071464143,1,8.5,19849,7223,2182,"$2,000 ",Art And Entertainment
203,6,2021/11/1,never,2022/8/16,0,8th Wall,0,5914.7,54,0.080808081,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
204,6,2021/10/1,never,2022/8/16,0,8th Wall,0,932.99,62,0.086330935,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
205,6,2021/9/1,never,2022/8/16,0,8th Wall,0,1329.18,48,0.105128205,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
206,6,2021/8/1,never,2022/8/16,0,8th Wall,0,1386.75,55,0.116550117,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
207,6,2021/7/1,never,2022/8/16,0,8th Wall,0,1414.38,54,0.064873418,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
208,6,2021/5/1,never,2022/8/16,0,8th Wall,0,1638.36,45.5,0.084210526,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
209,6,2021/4/1,never,2022/8/16,0,8th Wall,0,1307.44,42.5,0.081339713,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
210,6,2021/3/1,never,2022/8/16,0,8th Wall,0,766.55,21,0.050290135,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
211,6,2021/2/1,never,2022/8/16,0,8th Wall,0,713.97,43.5,0.09,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
212,6,2021/1/1,never,2022/8/16,0,8th Wall,0,2221.95,42,0.192837466,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
213,6,2022/1/1,never,2022/8/16,0,8th Wall,0,1042.94,54,0.114864865,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
214,6,2022/2/1,never,2022/8/16,0,8th Wall,0,1536.3,56,0.067326733,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
215,6,2022/9/1,abandon,2022/8/16,0 days 00:00:00,8th Wall,8,5533.04,29.5,0.280538302,2,6.5,8405.5,,419217,$500 ,Art And Entertainment
216,6,2022/8/1,never,2022/8/16,0,8th Wall,62.06,1763.005,28.25,0.756962025,2,6.5,8405.5,,419217,$500 ,Art And Entertainment
217,6,2022/6/1,never,2022/8/16,0,8th Wall,48,1615.56,40,0.155092593,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
218,6,2022/5/1,never,2022/8/16,0,8th Wall,0,1905.35,45,0.174224344,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
219,6,2022/4/1,never,2022/8/16,0,8th Wall,28,1582.98,58,0.094616639,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
220,6,2022/3/1,never,2022/8/16,0,8th Wall,76,1439.15,47.5,0.1,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
221,6,2022/10/1,abandon,2022/8/16,0 days 00:00:00,8th Wall,15.875,1107,26.5,0.121180556,2,6.5,8405.5,,419217,$500 ,Art And Entertainment
222,6,2020/12/1,never,2022/8/16,0,8th Wall,0,6807.29,38,0.201520913,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
223,6,2020/11/1,never,2022/8/16,0,8th Wall,0,1541.78,38,0.248730964,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
224,6,2020/7/1,never,2022/8/16,0,8th Wall,0,76.99,11.5,0.024390244,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
225,6,2020/3/1,never,2022/8/16,0,8th Wall,0,4211.74,52,0.261811024,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
226,6,2020/2/1,never,2022/8/16,0,8th Wall,0,8688.17,58,0.189483228,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
227,6,2020/1/1,never,2022/8/16,0,8th Wall,0,10626.57,57,0.172413793,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
228,6,2019/12/1,never,2022/8/16,0,8th Wall,0,12006.89,56,0.268759571,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
229,6,2019/11/1,never,2022/8/16,0,8th Wall,0,6059.07,51,0.158385093,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
230,6,2019/10/1,never,2022/8/16,0,8th Wall,0,10640.8,51,0.241333333,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
231,6,2019/8/1,never,2022/8/16,0,8th Wall,12,3788.64,47,0.172932331,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
232,6,2019/7/1,never,2022/8/16,0,8th Wall,0,7774.76,54,0.199812383,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
233,6,2019/6/1,never,2022/8/16,0,8th Wall,0,5994.77,54,0.199419167,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
234,6,2019/5/1,never,2022/8/16,0,8th Wall,0,6368.55,53,0.182755389,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
235,6,2019/4/1,never,2022/8/16,0,8th Wall,0,6807.69,51,0.176262179,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
236,6,2019/3/1,never,2022/8/16,0,8th Wall,19.21,8134.97,42,0.270138324,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
237,6,2019/2/1,never,2022/8/16,0,8th Wall,0,2825.92,64,0.092307692,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
238,6,2019/1/1,never,2022/8/16,0,8th Wall,0,4685.87,52,0.119402985,1,7.285714286,9082,,419217,$500 ,Art And Entertainment
239,7,2021/10/1,never,2022/2/15,0,8th Wall,0,200,28,0.444444444,1,,13569,,1463660,"$2,000 ",Style And Fashion
240,8,2021/5/1,never,2021/9/21,0,8th Wall,4.38,4.38,40,0.285714286,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
241,8,2021/2/1,never,2021/9/21,0,8th Wall,102.12,102.12,34,0.285714286,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
242,8,2022/9/1,adopt,2021/9/21,345 days 00:00:00,8th Wall,150,156.36,366,0.1,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
243,8,2020/12/1,never,2021/9/21,0,8th Wall,89.28,89.28,40,0.333333333,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
244,8,2020/11/1,never,2021/9/21,0,8th Wall,16,16,16,0.214285714,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
245,8,2020/2/1,never,2021/9/21,0,8th Wall,26.25,26.25,189,0.031746032,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
246,8,2020/1/1,never,2021/9/21,0,8th Wall,47.5,47.5,180.5,0.072916667,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
247,8,2019/12/1,never,2021/9/21,0,8th Wall,49,49,223,0.170212766,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
248,8,2019/11/1,never,2021/9/21,0,8th Wall,88.75,88.75,200,0.30952381,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
249,8,2019/10/1,never,2021/9/21,0,8th Wall,235,235,82,1.096774194,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
250,8,2019/8/1,never,2021/9/21,0,8th Wall,792.49,792.49,263,0.461538462,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
251,8,2019/7/1,never,2021/9/21,0,8th Wall,173.7,173.7,220,0.658536585,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
252,8,2019/6/1,never,2021/9/21,0,8th Wall,207.42,207.42,235,0.666666667,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
253,8,2019/5/1,never,2021/9/21,0,8th Wall,87.25,87.25,237.5,0.340909091,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
254,8,2019/4/1,never,2021/9/21,0,8th Wall,142,142,240,0.488372093,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
255,8,2019/3/1,never,2021/9/21,0,8th Wall,155,155,102.5,0.916666667,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
256,8,2019/1/1,never,2021/9/21,0,8th Wall,68.25,68.25,40,0.44,1,6.071428571,835,1981,5127,"$2,000 ",Shopping
257,9,2021/11/1,adopt,2021/6/15,139 days 00:00:00,8th Wall,30.12333333,2327.526667,15.33333333,3.222222222,1,7.714285714,29745.33333,,6748849,"$10,000 ",Pets
258,9,2021/11/1,adopt,2021/6/29,125 days 00:00:00,A-Frame,30.12333333,2327.526667,15.33333333,3.222222222,1,7.714285714,29745.33333,,6748849,"$10,000 ",Pets
259,9,2021/9/1,adopt,2021/6/15,78 days 00:00:00,8th Wall,170.08,170.08,83,3,1,7.714285714,676,,6748849,"$10,000 ",Pets
260,9,2021/9/1,adopt,2021/6/29,64 days 00:00:00,A-Frame,170.08,170.08,83,3,1,7.714285714,676,,6748849,"$10,000 ",Pets
261,9,2021/4/1,never,2021/6/15,0,8th Wall,72.55,72.55,481.5,0.25,1,7.714285714,676,,6748849,"$10,000 ",Pets
262,9,2021/4/1,never,2021/6/29,0,A-Frame,72.55,72.55,481.5,0.25,1,7.714285714,676,,6748849,"$10,000 ",Pets
263,9,2021/3/1,never,2021/6/15,0,8th Wall,254.54,254.54,84,0.666666667,1,7.714285714,676,,6748849,"$10,000 ",Pets
264,9,2021/3/1,never,2021/6/29,0,A-Frame,254.54,254.54,84,0.666666667,1,7.714285714,676,,6748849,"$10,000 ",Pets
265,9,2021/2/1,never,2021/6/15,0,8th Wall,271,271,239.5,0.227272727,1,7.714285714,676,,6748849,"$10,000 ",Pets
266,9,2021/2/1,never,2021/6/29,0,A-Frame,271,271,239.5,0.227272727,1,7.714285714,676,,6748849,"$10,000 ",Pets
267,9,2021/1/1,never,2021/6/15,0,8th Wall,696.64,696.64,318,0.607142857,1,7.714285714,676,,6748849,"$10,000 ",Pets
268,9,2021/1/1,never,2021/6/29,0,A-Frame,696.64,696.64,318,0.607142857,1,7.714285714,676,,6748849,"$10,000 ",Pets
269,9,2022/1/1,adopt,2021/6/15,200 days 00:00:00,8th Wall,87.505,431.04,135,7.625,1,7.714285714,421.5,,6748849,"$10,000 ",Pets
270,9,2022/1/1,adopt,2021/6/29,186 days 00:00:00,A-Frame,87.505,431.04,135,7.625,1,7.714285714,421.5,,6748849,"$10,000 ",Pets
271,9,2022/2/1,adopt,2021/6/15,231 days 00:00:00,8th Wall,0,2680.97,21.5,0.004716981,1,,87324,,6748849,"$10,000 ",Pets
272,9,2022/2/1,adopt,2021/6/29,217 days 00:00:00,A-Frame,0,2680.97,21.5,0.004716981,1,,87324,,6748849,"$10,000 ",Pets
273,9,2022/9/1,adopt,2021/6/15,443 days 00:00:00,8th Wall,0,1769.35,19.5,0.01344086,1,,44280,,6748849,"$10,000 ",Pets
274,9,2022/9/1,adopt,2021/6/29,429 days 00:00:00,A-Frame,0,1769.35,19.5,0.01344086,1,,44280,,6748849,"$10,000 ",Pets
275,9,2022/8/1,adopt,2021/6/15,412 days 00:00:00,8th Wall,0,1379.92,10,0.01119403,1,,1236,,6748849,"$10,000 ",Pets
276,9,2022/8/1,adopt,2021/6/29,398 days 00:00:00,A-Frame,0,1379.92,10,0.01119403,1,,1236,,6748849,"$10,000 ",Pets
277,9,2022/6/1,adopt,2021/6/15,351 days 00:00:00,8th Wall,24.845,741.765,80.25,0.527777778,1,7.857142857,23112,,6748849,"$10,000 ",Pets
278,9,2022/6/1,adopt,2021/6/29,337 days 00:00:00,A-Frame,24.845,741.765,80.25,0.527777778,1,7.857142857,23112,,6748849,"$10,000 ",Pets
279,9,2022/5/1,adopt,2021/6/15,320 days 00:00:00,8th Wall,0,105,105,1,1,8,3212,,6748849,"$10,000 ",Pets
280,9,2022/5/1,adopt,2021/6/29,306 days 00:00:00,A-Frame,0,105,105,1,1,8,3212,,6748849,"$10,000 ",Pets
281,9,2022/4/1,adopt,2021/6/15,290 days 00:00:00,8th Wall,0,976.615,64.625,0.0233943,1,8,23003.75,,6748849,"$10,000 ",Pets
282,9,2022/4/1,adopt,2021/6/29,276 days 00:00:00,A-Frame,0,976.615,64.625,0.0233943,1,8,23003.75,,6748849,"$10,000 ",Pets
283,9,2022/3/1,adopt,2021/6/15,259 days 00:00:00,8th Wall,0,1909.785,16.5,0.022165308,1,,44280,,6748849,"$10,000 ",Pets
284,9,2022/3/1,adopt,2021/6/29,245 days 00:00:00,A-Frame,0,1909.785,16.5,0.022165308,1,,44280,,6748849,"$10,000 ",Pets
285,9,2022/10/1,adopt,2021/6/15,473 days 00:00:00,8th Wall,0,1509.315,30.5,0.022303884,1,,44280,,6748849,"$10,000 ",Pets
286,9,2022/10/1,adopt,2021/6/29,459 days 00:00:00,A-Frame,0,1509.315,30.5,0.022303884,1,,44280,,6748849,"$10,000 ",Pets
287,9,2020/12/1,never,2021/6/15,0,8th Wall,428.84,428.84,244,0.413793103,1,7.714285714,676,,6748849,"$10,000 ",Pets
288,9,2020/12/1,never,2021/6/29,0,A-Frame,428.84,428.84,244,0.413793103,1,7.714285714,676,,6748849,"$10,000 ",Pets
289,10,2021/11/1,never,2022/5/17,0,8th Wall,132.395,2162.76,24,10.28333333,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
290,10,2021/11/1,never,2022/6/23,0,A-Frame,132.395,2162.76,24,10.28333333,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
291,10,2021/10/1,never,2022/5/17,0,8th Wall,150.28,150.28,63,0.044444444,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
292,10,2021/10/1,never,2022/6/23,0,A-Frame,150.28,150.28,63,0.044444444,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
293,10,2021/9/1,never,2022/5/17,0,8th Wall,119.25,1973.95,33.5,18.52272727,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
294,10,2021/9/1,never,2022/6/23,0,A-Frame,119.25,1973.95,33.5,18.52272727,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
295,10,2021/8/1,never,2022/5/17,0,8th Wall,35.875,1571.05,36.75,8.772222222,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
296,10,2021/8/1,never,2022/6/23,0,A-Frame,35.875,1571.05,36.75,8.772222222,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
297,10,2021/7/1,never,2022/5/17,0,8th Wall,88.235,1444.39,37,17.02238806,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
298,10,2021/7/1,never,2022/6/23,0,A-Frame,88.235,1444.39,37,17.02238806,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
299,10,2021/5/1,never,2022/5/17,0,8th Wall,59.74,3988.97,25,0.102564103,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
300,10,2021/5/1,never,2022/6/23,0,A-Frame,59.74,3988.97,25,0.102564103,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
301,10,2021/4/1,never,2022/5/17,0,8th Wall,140.27,140.27,21,0.157894737,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
302,10,2021/4/1,never,2022/6/23,0,A-Frame,140.27,140.27,21,0.157894737,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
303,10,2021/3/1,never,2022/5/17,0,8th Wall,160.83,1408.58,21,0.25,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
304,10,2021/3/1,never,2022/6/23,0,A-Frame,160.83,1408.58,21,0.25,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
305,10,2021/2/1,never,2022/5/17,0,8th Wall,207.18,207.18,28,0.133333333,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
306,10,2021/2/1,never,2022/6/23,0,A-Frame,207.18,207.18,28,0.133333333,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
307,10,2021/1/1,never,2022/5/17,0,8th Wall,174.135,1064.56,18.5,0.806818182,1,7.285714286,17883.5,,303491,"$10,000 ",Style And Fashion
308,10,2021/1/1,never,2022/6/23,0,A-Frame,174.135,1064.56,18.5,0.806818182,1,7.285714286,17883.5,,303491,"$10,000 ",Style And Fashion
309,10,2022/2/1,never,2022/5/17,0,8th Wall,75.77,1286.975,57.25,0.740196078,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
310,10,2022/2/1,never,2022/6/23,0,A-Frame,75.77,1286.975,57.25,0.740196078,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
311,10,2022/9/1,adopt,2022/5/17,107 days 00:00:00,8th Wall,68.91333333,2935.286667,20.66666667,0.40995116,1,6.476190476,162.3333333,,303491,"$10,000 ",Style And Fashion
312,10,2022/9/1,abandon,2022/6/23,52 days 00:00:00,A-Frame,68.91333333,2935.286667,20.66666667,0.40995116,1,6.476190476,162.3333333,,303491,"$10,000 ",Style And Fashion
313,10,2022/8/1,adopt,2022/5/17,76 days 00:00:00,8th Wall,64.06,169.06,29,1.285714286,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
314,10,2022/8/1,adopt,2022/6/23,39 days 00:00:00,A-Frame,64.06,169.06,29,1.285714286,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
315,10,2022/6/1,adopt,2022/5/17,15 days 00:00:00,8th Wall,0,2895,33,0.833333333,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
316,10,2022/6/1,never,2022/6/23,0,A-Frame,0,2895,33,0.833333333,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
317,10,2022/5/1,never,2022/5/17,0,8th Wall,261.605,2484.625,26.75,0.87,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
318,10,2022/5/1,never,2022/6/23,0,A-Frame,261.605,2484.625,26.75,0.87,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
319,10,2022/4/1,never,2022/5/17,0,8th Wall,0,332.83,18,1,1,6.857142857,230,,303491,"$10,000 ",Style And Fashion
320,10,2022/4/1,never,2022/6/23,0,A-Frame,0,332.83,18,1,1,6.857142857,230,,303491,"$10,000 ",Style And Fashion
321,10,2022/3/1,never,2022/5/17,0,8th Wall,35.86,470.005,16.25,0.690217391,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
322,10,2022/3/1,never,2022/6/23,0,A-Frame,35.86,470.005,16.25,0.690217391,1,6.785714286,221.5,,303491,"$10,000 ",Style And Fashion
323,10,2022/10/1,adopt,2022/5/17,137 days 00:00:00,8th Wall,0,122.25,94,0.615384615,1,6.714285714,213,,303491,"$10,000 ",Style And Fashion
